,Pos,Player,Conf,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,TD.1,Rec,Yds.2,TD.2,Solo,Sk,Int.1,All-pro teams
12,LG,Alan Faneca,AFC,PIT,25,3,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"PFW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, SN: 1st Tm"
13,RB,Marshall Faulk,NFC,STL,28,7,14,14,0,1,0,0,0,260,1382,12,83,765,9,4,0.0,0,"PFW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, SN: 1st Tm"
14,LT,Orlando Pace,NFC,STL,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"PFW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, SN: 1st Tm"
15,QB,Kurt Warner,NFC,STL,30,3,16,16,375,546,4830,36,22,28,60,0,0,0,0,2,0.0,0,"PFW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, SN: 1st Tm"
16,LCB,Aeneas Williams,NFC,STL,33,10,16,16,0,0,0,0,0,0,0,0,0,0,0,55,0.0,4,"PFW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, SN: 1st Tm"
17,WR,Terrell Owens,NFC,SFO,28,5,16,16,0,0,0,0,0,4,21,0,93,1412,16,3,0.0,0,"PFW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, SN: 1st Tm"
18,DT,Warren Sapp,NFC,TAM,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,28,6.0,0,"PFW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, SN: 1st Tm"
19,RB,Curtis Martin,AFC,NYJ,28,6,16,16,1,1,18,1,0,333,1513,10,53,320,0,2,0.0,0,"PFW: 1st Tm All-Conf., AP: 2nd Tm, FW: 1st Tm, SN: 1st Tm"
20,LT,Jonathan Ogden,AFC,BAL,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"PFW: 1st Tm All-Conf., AP: 2nd Tm, FW: 1st Tm, SN: 1st Tm"
21,LOLB,Jason Gildon,AFC,PIT,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,42,12.0,1,"PFW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm"
22,MLB,Ray Lewis,AFC,BAL,26,5,16,16,0,0,0,0,0,0,0,0,0,0,0,112,3.5,3,"PFW: 1st Tm All-Conf., AP: 1st Tm, SN: 1st Tm"
23,LDT,Ted Washington,NFC,CHI,33,10,16,15,0,0,0,0,0,0,0,0,0,0,0,26,1.5,0,"AP: 1st Tm, SN: 1st Tm"
24,RCB,Ronde Barber,NFC,TAM,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,58,1.0,10,"AP: 1st Tm, FW: 1st Tm"
25,RB/WR,Jermaine Lewis,AFC,BAL,27,5,15,2,0,0,0,0,0,9,33,0,4,32,0,0,0.0,0,"PFW: 1st Tm All-Conf., AP: 2nd Tm, SN: 1st Tm"
26,SS,John Lynch,NFC,TAM,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,62,1.0,3,"PFW: 1st Tm All-Conf., AP: 2nd Tm, FW: 1st Tm"
27,,Larry Whigham,NFC,CHI,29,7,14,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0,0,"PFW: 1st Tm All-Conf., FW: 1st Tm"
28,RB,Priest Holmes,AFC,KAN,28,4,16,16,0,0,0,0,0,327,1555,8,62,614,2,3,0.0,0,"PFW: 1st Tm All-Conf., AP: 1st Tm"
29,WR,Troy Brown,AFC,NWE,30,8,16,13,0,0,0,0,0,11,91,0,101,1199,5,3,0.0,0,"PFW: 1st Tm All-Conf., FW: 1st Tm"
30,CB/LCB,Charles Woodson,AFC,OAK,25,3,16,15,0,0,0,0,0,0,0,0,0,0,0,39,2.0,1,"PFW: 1st Tm All-Conf., SN: 1st Tm"
31,LDT,Sam Adams,AFC,BAL,28,7,14,14,0,0,0,0,0,0,0,0,0,0,0,19,2.0,0,"PFW: 1st Tm All-Conf., FW: 1st Tm"
32,SS,Rodney Harrison,AFC,SDG,29,7,14,14,0,0,0,0,0,0,0,0,0,0,0,90,3.5,2,"PFW: 1st Tm All-Conf., SN: 1st Tm"
33,LT,Walter Jones,AFC,SEA,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"PFW: 1st Tm All-Conf., AP: 1st Tm"
34,WR,Marvin Harrison,AFC,IND,29,5,16,16,0,0,0,0,0,1,3,0,109,1524,15,1,0.0,0,"PFW: 1st Tm All-Conf., AP: 2nd Tm"
35,K,Jason Elam,AFC,DEN,31,8,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,"PFW: 1st Tm All-Conf., AP: 2nd Tm"
36,WR,Rod Smith,AFC,DEN,31,6,15,14,0,0,0,0,0,3,27,0,113,1343,11,4,0.0,0,"PFW: 1st Tm All-Conf., AP: 2nd Tm"
37,RB,Ahman Green,NFC,GNB,24,3,16,16,0,0,0,0,0,304,1387,9,62,594,2,3,0.0,0,"PFW: 1st Tm All-Conf., AP: 2nd Tm"
38,RCB,Sam Madison,AFC,MIA,27,4,13,13,0,0,0,0,0,0,0,0,0,0,0,18,0.0,2,"PFW: 1st Tm All-Conf., AP: 2nd Tm"
39,LCB,Troy Vincent,NFC,PHI,30,9,15,15,0,0,0,0,0,0,0,0,0,0,0,56,1.5,3,"PFW: 1st Tm All-Conf., AP: 2nd Tm"
40,P,Shane Lechler,AFC,OAK,25,1,16,0,0,0,0,0,0,1,2,0,0,0,0,2,0.0,0,"PFW: 1st Tm All-Conf., AP: 2nd Tm"
41,DE,Marcellus Wiley,AFC,SDG,27,4,14,14,0,0,0,0,0,0,0,0,0,0,0,38,13.0,0,"PFW: 1st Tm All-Conf., AP: 2nd Tm"
42,LG,Ray Brown,NFC,SFO,39,15,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"PFW: 1st Tm All-Conf., AP: 2nd Tm"
43,LDT/RDT,Bryant Young,NFC,SFO,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,31,3.5,0,"PFW: 1st Tm All-Conf., AP: 2nd Tm"
44,LB,Derrick Brooks,NFC,TAM,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,79,0.0,3,"PFW: 1st Tm All-Conf., AP: 2nd Tm"
45,LB,LaVar Arrington,NFC,WAS,23,1,14,14,0,0,0,0,0,0,0,0,0,0,0,82,0.5,3,"PFW: 1st Tm All-Conf., AP: 2nd Tm"
46,TE,Wesley Walls,NFC,CAR,35,12,14,14,0,0,0,0,0,0,0,0,43,452,5,1,0.0,0,PFW: 1st Tm All-Conf.
47,C,Olin Kreutz,NFC,CHI,24,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf.
48,,Ian Gold,AFC,DEN,23,1,16,0,0,0,0,0,0,0,0,0,0,0,0,36,3.0,0,PFW: 1st Tm All-Conf.
49,CB/LCB,Deltha O'Neal,AFC,DEN,24,1,16,16,0,0,0,0,0,0,0,0,0,0,0,62,0.0,9,PFW: 1st Tm All-Conf.
50,DE,Robert Porcher,NFC,DET,32,9,16,16,0,0,0,0,0,0,0,0,0,0,0,43,11.0,0,PFW: 1st Tm All-Conf.
51,RG,Will Shields,AFC,KAN,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf.
52,SS,Lawyer Milloy,AFC,NWE,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,77,3.0,2,PFW: 1st Tm All-Conf.
53,QB,Rich Gannon,AFC,OAK,36,14,16,16,361,549,3828,27,9,63,231,2,0,0,0,1,0.0,0,PFW: 1st Tm All-Conf.
54,RDT,John Randle,AFC,SEA,34,11,15,14,0,0,0,0,0,0,0,0,0,0,0,26,11.0,0,PFW: 1st Tm All-Conf.
55,LT,Chris Samuels,NFC,WAS,24,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf.
56,RT,James Williams,NFC,CHI,33,10,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm
57,DT/RDT,Trevor Pryce,AFC,DEN,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,33,7.0,0,AP: 2nd Tm
58,QB,Brett Favre,NFC,GNB,32,10,16,16,314,510,3921,32,15,38,56,1,0,0,0,0,0.0,0,AP: 2nd Tm
59,MLB,Zach Thomas,AFC,MIA,28,5,15,15,0,0,0,0,0,0,0,0,0,0,0,94,3.0,2,AP: 2nd Tm
60,SS,Sammy Knight,NFC,NOR,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,78,1.0,6,AP: 2nd Tm
61,MLB,Jeremiah Trotter,NFC,PHI,24,3,16,16,0,0,0,0,0,0,0,0,0,0,0,93,3.5,2,AP: 2nd Tm
62,RILB,Kendrell Bell,AFC,PIT,21,Rook,16,16,0,0,0,0,0,0,0,0,0,0,0,70,9.0,0,AP: 2nd Tm
63,RT,Lincoln Kennedy,AFC,OAK,30,8,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm
64,RG,Adam Timmerman,NFC,STL,30,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm
65,MLB,Keith Brooking,NFC,ATL,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,100,3.5,2,
66,LG,Ruben Brown,AFC,BUF,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
67,FB,Larry Centers,AFC,BUF,33,11,16,13,0,0,0,0,0,34,160,2,80,620,2,3,0.0,0,
68,RB,Corey Dillon,AFC,CIN,27,4,16,16,0,1,0,0,1,340,1315,10,34,228,3,4,0.0,0,
69,TE,Ken Dilger,AFC,IND,30,6,16,16,1,1,39,1,0,0,0,0,32,343,1,0,0.0,0,
70,LB,Dexter Coakley,NFC,DAL,29,4,15,15,0,0,0,0,0,0,0,0,0,0,0,73,0.0,2,
71,TE,Dwayne Carswell,AFC,DEN,29,7,16,16,0,0,0,0,0,0,0,0,34,299,4,0,0.0,0,
72,MLB,Al Wilson,AFC,DEN,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,72,3.0,0,
73,TE,Bubba Franks,NFC,GNB,23,1,16,14,0,0,0,0,0,0,0,0,36,322,9,1,0.0,0,
74,WR,Jimmy Smith,AFC,JAX,32,9,16,16,0,0,0,0,0,1,-3,0,112,1373,8,0,0.0,0,
75,LDT,Gary Walker,AFC,JAX,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,35,7.5,0,
76,C,Matt Birk,NFC,MIN,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
77,TE,Byron Chamberlain,NFC,MIN,30,6,16,15,0,0,0,0,0,0,0,0,57,666,3,2,0.0,0,
78,RDT,La'Roi Glover,NFC,NOR,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,36,8.0,0,
79,WR,Joe Horn,NFC,NOR,29,5,16,16,0,1,0,0,0,1,4,0,83,1265,9,6,0.0,0,
80,QB,Tom Brady,AFC,NWE,24,1,15,14,264,413,2843,18,12,36,43,0,1,23,0,3,0.0,0,
81,LCB,Ty Law,AFC,NWE,27,6,16,16,0,0,0,0,0,0,0,0,0,0,0,59,1.0,3,
82,LB/ROLB,Jessie Armstead,NFC,NYG,31,8,16,16,0,0,0,0,0,0,0,0,0,0,0,62,1.5,0,
83,RG,Ron Stone,NFC,NYG,30,7,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
84,DE,Jevon Kearse,AFC,TEN,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,25,10.0,0,
85,C/LG,Bruce Matthews,AFC,TEN,40,18,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
86,DE,Hugh Douglas,NFC,PHI,30,6,15,15,0,0,0,0,0,0,0,0,0,0,0,39,9.5,0,
87,TE,Chad Lewis,NFC,PHI,30,4,15,15,0,0,0,0,0,0,0,0,41,422,6,0,0.0,0,
88,QB,Donovan McNabb,NFC,PHI,25,2,16,16,285,493,3233,25,12,82,482,2,0,0,0,0,0.0,0,
89,LT,Tra Thomas,NFC,PHI,27,3,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
90,RB,Jerome Bettis,AFC,PIT,29,8,11,11,1,2,32,1,0,225,1072,4,8,48,0,0,0.0,0,
91,QB,Kordell Stewart,AFC,PIT,29,6,16,16,266,442,3109,14,11,96,537,5,0,0,0,2,0.0,0,
92,FL/WR,Hines Ward,AFC,PIT,25,3,16,16,0,1,0,0,0,10,83,0,94,1003,4,3,0.0,0,
93,WR,Tim Brown,AFC,OAK,35,13,16,16,0,0,0,0,0,4,39,0,91,1165,9,1,0.0,0,
94,WR,Isaac Bruce,NFC,STL,29,7,16,16,0,0,0,0,0,4,23,0,64,1106,6,1,0.0,0,
95,WR,Torry Holt,NFC,STL,25,2,16,14,0,0,0,0,0,2,0,0,81,1363,7,5,0.0,0,
96,TE,Shannon Sharpe,AFC,BAL,33,11,16,15,0,0,0,0,0,0,0,0,73,811,2,0,0.0,0,
97,FS,Rod Woodson,AFC,BAL,36,14,16,16,0,0,0,0,0,0,0,0,0,0,0,55,0.0,3,
98,CB/RCB,Ryan McNeil,AFC,SDG,31,8,16,16,0,0,0,0,0,0,0,0,0,0,0,64,0.0,8,
99,LB,Junior Seau,AFC,SDG,32,11,16,16,0,0,0,0,0,0,0,0,0,0,0,83,1.0,1,
100,QB,Jeff Garcia,NFC,SFO,31,2,16,16,316,504,3538,32,12,72,254,5,0,0,0,1,0.0,0,
101,FB/RB,Garrison Hearst,NFC,SFO,30,8,16,16,0,0,0,0,0,252,1206,4,41,347,1,0,0.0,0,
102,C,Jeremy Newberry,NFC,SFO,25,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
103,FB/RB,Mike Alstott,NFC,TAM,28,5,16,16,0,0,0,0,0,165,680,10,35,231,1,1,0.0,0,
104,WR,Keyshawn Johnson,NFC,TAM,29,5,15,15,0,0,0,0,0,0,0,0,106,1266,1,4,0.0,0,
105,LCB,Champ Bailey,NFC,WAS,23,2,16,16,0,0,0,0,0,0,0,0,0,0,0,48,0.0,3,
