,Pos,Player,Conf,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,TD.1,Rec,Yds.2,TD.2,Solo,Sk,Int.1,All-pro teams
54,C,Andre Gurode,NFC,DAL,31,7,16,16,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,AP: 2nd Tm
55,C,Jonathan Goodwin,NFC,NOR,31,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
56,C,Shaun O'Hara,NFC,NYG,32,9,16,16,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,
57,C,Kevin Mawae,AFC,TEN,38,15,16,16,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,
58,DE,Dwight Freeney,AFC,IND,29,7,14,9,0,0,0,0,0,0,0,0,0,0,0,19,13.5,0,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm"
59,DE,Jared Allen,NFC,MIN,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,43,14.5,1,"AP: 1st Tm, FW: 1st Tm, SN: 1st Tm"
60,DE,Trent Cole,NFC,PHI,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,48,12.5,0,"AP: 2nd Tm, PFF: 2nd Tm, SN: 2nd Tm"
61,DE,Julius Peppers,NFC,CAR,29,7,16,14,0,0,0,0,0,0,0,0,0,0,0,36,10.5,2,"AP: 2nd Tm, SN: 2nd Tm"
62,DE,Robert Mathis,AFC,IND,28,6,14,9,0,0,0,0,0,0,0,0,0,0,0,24,9.5,0,PFF: 2nd Tm
63,DE,Mario Williams,AFC,HOU,24,3,16,16,0,0,0,0,0,0,0,0,0,0,0,38,9.0,0,
64,DE,Shaun Ellis,AFC,NYJ,32,9,15,15,0,0,0,0,0,0,0,0,0,0,0,35,6.5,0,
65,DE,Kyle Vanden Bosch,AFC,TEN,31,8,16,16,0,0,0,0,0,0,0,0,0,0,0,32,3.0,0,
66,DT,Kevin Williams,NFC,MIN,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,22,6.0,0,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm"
67,DT,Haloti Ngata,AFC,BAL,25,3,14,13,0,0,0,0,0,0,0,0,0,0,0,25,1.5,0,"AP: 2nd Tm, FW: 1st Tm, SN: 2nd Tm"
68,DT,Darnell Dockett,NFC,ARI,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,42,7.0,1,"SN: 1st Tm, AP: 2nd Tm"
69,DT,Jay Ratliff,NFC,DAL,28,4,16,16,0,0,0,0,0,0,0,0,0,0,0,29,6.0,0,AP: 1st Tm
70,DT,Justin Smith,NFC,SFO,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,40,6.0,0,PFF: 1st Tm
71,DT,Vince Wilfork,AFC,NWE,28,5,13,13,0,0,0,0,0,0,0,0,0,0,0,31,0.0,0,SN: 2nd Tm
72,DT,Casey Hampton,AFC,PIT,32,8,16,16,0,0,0,0,0,0,0,0,0,0,0,23,2.5,0,
73,OLB,DeMarcus Ware,NFC,DAL,27,4,16,15,0,0,0,0,0,0,0,0,0,0,0,45,11.0,0,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm"
74,OLB,Elvis Dumervil,AFC,DEN,25,3,16,14,0,0,0,0,0,0,0,0,0,0,0,42,17.0,0,"AP: 1st Tm, FW: 1st Tm, SN: 1st Tm"
75,OLB,LaMarr Woodley,AFC,PIT,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,50,13.5,0,"PFF: 1st Tm, AP: 2nd Tm"
76,OLB,James Harrison,AFC,PIT,31,7,16,16,0,0,0,0,0,0,0,0,0,0,0,60,10.0,0,"AP: 2nd Tm, SN: 2nd Tm"
77,OLB,Lance Briggs,NFC,CHI,29,6,15,15,0,0,0,0,0,0,0,0,0,0,0,93,2.5,1,AP: 2nd Tm
78,OLB,Brian Cushing,AFC,HOU,22,Rook,16,16,0,0,0,0,0,0,0,0,0,0,0,86,4.0,4,SN: 2nd Tm
79,OLB,Clay Matthews,NFC,GNB,23,Rook,16,13,0,0,0,0,0,0,0,0,0,0,0,36,10.0,0,
80,OLB,Brian Orakpo,NFC,WAS,23,Rook,16,16,0,0,0,0,0,0,0,0,0,0,0,38,11.0,0,
81,MLB,Patrick Willis,NFC,SFO,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,114,4.0,3,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm"
82,MLB,Ray Lewis,AFC,BAL,34,13,16,16,0,0,0,0,0,0,0,0,0,0,0,95,3.0,0,"AP: 1st Tm, PFF: 2nd Tm"
83,MLB,Jon Beason,NFC,CAR,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,111,3.0,3,"AP: 2nd Tm, SN: 2nd Tm"
84,MLB,DeMeco Ryans,AFC,HOU,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,93,1.0,0,
85,MLB,Jonathan Vilma,NFC,NOR,27,5,15,15,0,0,0,0,0,0,0,0,0,0,0,87,2.0,3,
86,MLB,London Fletcher,NFC,WAS,34,11,16,16,0,0,0,0,0,0,0,0,0,0,0,95,2.0,1,
87,CB,Charles Woodson,NFC,GNB,33,11,16,16,0,0,0,0,0,0,0,0,0,0,0,66,2.0,9,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm"
88,CB,Darrelle Revis,AFC,NYJ,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,47,0.0,6,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm"
89,CB,Asante Samuel,NFC,PHI,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,39,0.0,9,"AP: 2nd Tm, SN: 2nd Tm"
90,CB,Nnamdi Asomugha,AFC,OAK,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,30,0.0,1,"AP: 2nd Tm, SN: 2nd Tm"
91,CB,Dominique Rodgers-Cromartie,NFC,ARI,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,49,0.0,6,PFF: 2nd Tm
92,CB,Mike Jenkins,NFC,DAL,24,1,16,15,0,0,0,0,0,0,0,0,0,0,0,45,0.0,5,
93,CB,Terence Newman,NFC,DAL,31,6,16,16,0,0,0,0,0,0,0,0,0,0,0,52,0.0,3,
94,CB,Champ Bailey,AFC,DEN,31,10,16,16,0,0,0,0,0,0,0,0,0,0,0,63,0.0,3,
95,CB,Antoine Winfield,NFC,MIN,32,10,10,9,0,0,0,0,0,0,0,0,0,0,0,53,1.0,1,
96,SS,Adrian Wilson,NFC,ARI,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,61,2.0,5,"AP: 1st Tm, FW: 1st Tm"
97,SS,Brian Dawkins,AFC,DEN,36,13,16,16,0,0,0,0,0,0,0,0,0,0,0,95,0.0,2,"AP: 2nd Tm, SN: 1st Tm"
98,SS,Yeremiah Bell,AFC,MIA,31,5,16,15,0,0,0,0,0,0,0,0,0,0,0,92,1.5,3,
99,SS,Roman Harper,NFC,NOR,27,3,16,16,0,0,0,0,0,0,0,0,0,0,0,84,1.5,0,
100,SS,Quintin Mikell,NFC,PHI,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,69,0.0,2,
101,FS,Darren Sharper,NFC,NOR,34,12,14,14,0,0,0,0,0,0,0,0,0,0,0,51,0.5,9,"AP: 1st Tm, FW: 1st Tm, SN: 1st Tm"
102,FS,Ed Reed,AFC,BAL,31,7,12,12,0,0,0,0,0,0,0,0,0,0,0,42,0.0,3,"AP: 2nd Tm, PFF: 1st Tm, SN: 2nd Tm"
103,FS,Nick Collins,NFC,GNB,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,44,1.0,6,"AP: 2nd Tm, PFF: 2nd Tm"
104,FS,Jairus Byrd,AFC,BUF,23,Rook,14,11,0,0,0,0,0,0,0,0,0,0,0,30,0.0,9,SN: 2nd Tm
105,FS,Antoine Bethea,AFC,IND,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,70,0.0,4,
106,FS,Antrel Rolle,NFC,ARI,27,4,15,15,0,0,0,0,0,1,9,0,0,0,0,61,1.5,4,
107,FS,Brandon Meriweather,AFC,NWE,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,53,0.0,5,
108,LS,Jon Dorenbos,NFC,PHI,29,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
109,LS,Jon Condo,AFC,OAK,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
110,K,Nate Kaeding,AFC,SDG,27,5,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,"AP: 1st Tm, FW: 1st Tm, SN: 2nd Tm"
111,K,David Akers,NFC,PHI,35,11,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,"AP: 2nd Tm, SN: 1st Tm"
112,K,Dan Carpenter,AFC,MIA,24,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,
113,P,Shane Lechler,AFC,OAK,33,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm"
114,P,Andy Lee,NFC,SFO,27,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm
115,KR,Josh Cribbs,AFC,CLE,26,4,16,12,1,4,18,0,1,55,381,1,20,135,1,8,0.0,0,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 2nd Tm"
116,KR,DeSean Jackson,NFC,PHI,23,1,15,15,0,0,0,0,0,11,137,1,62,1156,9,2,0.0,0,"FW: 1st Tm, SN: 1st Tm, AP: 2nd Tm"
117,KR,Percy Harvin,NFC,MIN,21,Rook,15,8,0,0,0,0,0,15,135,0,60,790,6,1,0.0,0,SN: 1st Tm
118,KR,Johnny Knox,NFC,CHI,23,Rook,15,0,0,0,0,0,0,0,0,0,45,527,5,4,0.0,0,
119,SP,Kassim Osgood,AFC,SDG,29,6,16,0,0,0,0,0,0,0,0,0,1,17,0,13,0.0,0,FW: 1st Tm
120,SP,Heath Farwell,NFC,MIN,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0,0,
