,Pos,Player,Conf,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,TD.1,Rec,Yds.2,TD.2,Solo,Sk,Int.1,All-pro teams
34,TE,Kyle Rudolph,NFC,MIN,28,6,16,16,0,0,0,0,0,0,0,0,57,532,8,1,0.0,0,
35,TE,Delanie Walker,AFC,TEN,33,11,16,11,0,0,0,0,0,2,-2,1,74,807,3,0,0.0,0,
36,TE,Zach Ertz,NFC,PHI,27,4,14,13,0,0,0,0,0,0,0,0,74,824,8,0,0.0,0,
37,TE,Jimmy Graham,NFC,SEA,31,7,16,13,0,0,0,0,0,0,0,0,57,520,10,0,0.0,0,
38,T,Lane Johnson,NFC,PHI,27,4,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"AP: 1st Tm, FW: 1st Tm"
39,T,Andrew Whitworth,NFC,LAR,36,11,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"AP: 1st Tm, FW: 1st Tm"
40,T,Taylor Lewan,AFC,TEN,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,SN: 1st Tm
41,T,Trent Williams,NFC,WAS,29,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,SN: 1st Tm
42,T,Joe Staley,NFC,SFO,33,10,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFF: 2nd Tm
43,T,Duane Brown,AFC,2TM,32,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
44,T,Tyron Smith,NFC,DAL,27,6,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
45,T,Alejandro Villanueva,AFC,PIT,29,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
46,T,Donald Penn,AFC,OAK,34,10,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
47,T,Russell Okung,AFC,LAC,30,7,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
48,OG,Brandon Scherff,NFC,WAS,26,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
49,G,David DeCastro,AFC,PIT,27,5,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm"
50,G,Zack Martin,NFC,DAL,27,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"AP: 2nd Tm, FW: 1st Tm, PFF: 2nd Tm, SN: 1st Tm"
51,G,Richie Incognito,AFC,BUF,34,11,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
52,G,Trai Turner,NFC,CAR,24,3,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
53,G,T.J. Lang,NFC,DET,30,8,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
54,G,Larry Warford,NFC,NOR,26,4,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
55,G,Brandon Brooks,NFC,PHI,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
56,G,Kelechi Osemele,AFC,OAK,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
57,C,Alex Mack,NFC,ATL,32,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"AP: 2nd Tm, SN: 1st Tm"
58,C,Travis Frederick,NFC,DAL,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFF: 2nd Tm
59,C,Maurkice Pouncey,AFC,PIT,28,7,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
60,C,Rodney Hudson,AFC,OAK,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
61,DE,Cameron Jordan,NFC,NOR,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,48,13.0,1,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm"
62,DE,Calais Campbell,AFC,JAX,31,9,16,16,0,0,0,0,0,0,0,0,0,0,0,47,14.5,0,"AP: 1st Tm, AP: 2nd Tm, FW: 1st Tm, PFF: 2nd Tm"
63,DE,Everson Griffen,NFC,MIN,30,7,15,15,0,0,0,0,0,0,0,0,0,0,0,31,13.0,0,"SN: 1st Tm, AP: 2nd Tm"
64,DE,Cameron Heyward,AFC,PIT,28,6,15,15,0,0,0,0,0,0,0,0,0,0,0,30,12.0,0,AP: 1st Tm
65,DE,Demarcus Lawrence,NFC,DAL,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,35,14.5,0,"AP: 2nd Tm, PFF: 2nd Tm"
66,DE,Jadeveon Clowney,AFC,HOU,24,3,16,16,0,0,0,0,0,0,0,0,0,0,0,41,9.5,0,
67,DE,Yannick Ngakoue,AFC,JAX,22,1,16,16,0,0,0,0,0,0,0,0,0,0,0,24,12.0,0,
68,DE,Joey Bosa,AFC,LAC,22,1,16,16,0,0,0,0,0,0,0,0,0,0,0,54,12.5,0,
69,DE,Melvin Ingram,AFC,LAC,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,43,10.5,0,
70,DE,Michael Bennett,NFC,SEA,32,8,16,16,0,0,0,0,0,0,0,0,0,0,0,25,8.5,0,
71,DT,Aaron Donald,NFC,LAR,26,3,14,14,0,0,0,0,0,0,0,0,0,0,0,32,11.0,0,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm"
72,DT,Fletcher Cox,NFC,PHI,27,5,14,14,0,0,0,0,0,0,0,0,0,0,0,15,5.5,0,"AP: 2nd Tm, FW: 1st Tm, SN: 1st Tm"
73,DT,Mike Daniels,NFC,GNB,28,5,14,14,0,0,0,0,0,0,0,0,0,0,0,34,5.0,0,
74,DT,Malik Jackson,AFC,JAX,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,31,8.0,0,
75,DT,Linval Joseph,NFC,MIN,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,40,3.5,0,
76,DT,Jurrell Casey,AFC,TEN,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,41,6.0,0,
77,DT,Gerald McCoy,NFC,TAM,29,7,15,15,0,0,0,0,0,0,0,0,0,0,0,33,6.0,0,
78,NT,Geno Atkins,AFC,CIN,29,7,16,15,0,0,0,0,0,0,0,0,0,0,0,29,9.0,0,PFF: 1st Tm
79,OLB,Thomas Davis,NFC,CAR,34,12,15,15,0,0,0,0,0,0,0,0,0,0,0,52,2.5,0,
80,OLB,Terrell Suggs,AFC,BAL,35,14,16,16,0,0,0,0,0,0,0,0,0,0,0,37,11.0,0,
81,LB,Bobby Wagner,NFC,SEA,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,97,1.5,2,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm"
82,LB,Luke Kuechly,NFC,CAR,26,5,15,15,0,0,0,0,0,0,0,0,0,0,0,74,1.5,3,"AP: 1st Tm, PFF: 1st Tm, SN: 1st Tm"
83,LB,Chandler Jones,NFC,ARI,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,51,17.0,0,"AP: 1st Tm, FW: 1st Tm, SN: 1st Tm"
84,LB,Von Miller,AFC,DEN,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,51,10.0,0,"AP: 2nd Tm, FW: 1st Tm, PFF: 1st Tm"
85,LB,Deion Jones,NFC,ATL,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,91,1.0,3,PFF: 2nd Tm
86,LB,Telvin Smith,AFC,JAX,26,3,14,14,0,0,0,0,0,0,0,0,0,0,0,76,1.0,3,AP: 2nd Tm
87,LB,C.J. Mosley,AFC,BAL,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,96,1.0,2,AP: 2nd Tm
88,LB,Joe Schobert,AFC,CLE,24,1,16,16,0,0,0,0,0,0,0,0,0,0,0,85,3.0,1,
89,LB,Anthony Barr,NFC,MIN,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,52,1.0,0,
90,LB,Ryan Shazier,AFC,PIT,25,3,12,12,0,0,0,0,0,0,0,0,0,0,0,68,0.0,3,
91,LB,Khalil Mack,AFC,OAK,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,61,10.5,0,
92,LB,Kwon Alexander,NFC,TAM,23,2,12,12,0,0,0,0,0,0,0,0,0,0,0,70,0.0,3,
93,LB,Ryan Kerrigan,NFC,WAS,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,34,13.0,1,
94,CB,Jalen Ramsey,AFC,JAX,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,52,0.0,4,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm"
95,CB,Xavier Rhodes,NFC,MIN,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,44,0.0,2,"AP: 1st Tm, FW: 1st Tm, SN: 1st Tm, AP: 2nd Tm"
96,CB,Casey Hayward,AFC,LAC,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,33,0.0,4,"AP: 2nd Tm, PFF: 1st Tm"
97,CB,Darius Slay,NFC,DET,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,54,0.0,8,AP: 1st Tm
98,CB,A.J. Bouye,AFC,JAX,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,53,0.0,6,"AP: 2nd Tm, PFF: 2nd Tm"
99,CB,Patrick Peterson,NFC,ARI,27,6,16,16,0,0,0,0,0,0,0,0,0,0,0,30,0.0,1,
100,CB,Aqib Talib,AFC,DEN,31,9,15,15,0,0,0,0,0,0,0,0,0,0,0,23,0.0,1,
101,CB,Marshon Lattimore,NFC,NOR,21,Rook,13,13,0,0,0,0,0,0,0,0,0,0,0,43,0.0,5,
102,SS,Harrison Smith,NFC,MIN,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,61,1.5,5,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm"
103,SS,Kevin Byard,AFC,TEN,24,1,16,16,0,0,0,0,0,0,0,0,0,0,0,62,0.0,8,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm"
104,SS,Micah Hyde,AFC,BUF,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,65,0.0,5,AP: 2nd Tm
105,SS,Keanu Neal,NFC,ATL,22,1,16,16,0,0,0,0,0,0,0,0,0,0,0,81,0.0,1,
106,SS,Reshad Jones,AFC,MIA,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,94,1.5,2,
107,SS,Landon Collins,NFC,NYG,23,2,15,15,0,0,0,0,0,0,0,0,0,0,0,74,0.0,2,
108,SS,Malcolm Jenkins,NFC,PHI,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,57,1.0,2,
109,FS,Earl Thomas,NFC,SEA,28,7,14,14,0,0,0,0,0,0,0,0,0,0,0,56,0.0,2,"AP: 2nd Tm, SN: 1st Tm"
110,FS,Eric Weddle,AFC,BAL,32,10,16,16,0,0,0,0,0,0,0,0,0,0,0,49,1.0,6,
111,LS,Clark Harris,AFC,CIN,33,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
112,LS,Jake McQuaide,NFC,LAR,30,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
113,K,Greg Zuerlein,NFC,LAR,30,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"AP: 1st Tm, FW: 1st Tm, SN: 1st Tm"
114,K,Graham Gano,NFC,CAR,30,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
115,K,Chris Boswell,AFC,PIT,26,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
116,P,Johnny Hekker,NFC,LAR,27,5,16,0,2,3,34,0,0,0,0,0,0,0,0,0,0.0,0,"AP: 1st Tm, FW: 1st Tm"
117,P,Brett Kern,AFC,TEN,31,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"AP: 2nd Tm, PFF: 2nd Tm, SN: 1st Tm"
118,PR,Pharoh Cooper,NFC,LAR,22,1,16,1,0,0,0,0,0,1,6,0,11,84,0,0,0.0,0,"AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm, AP: 2nd Tm"
119,PR,Tyreek Hill,AFC,KAN,23,1,15,13,0,1,0,0,1,17,59,0,75,1183,7,0,0.0,0,
120,ST,Budda Baker,NFC,ARI,21,Rook,16,7,0,0,0,0,0,0,0,0,0,0,0,45,1.0,0,"AP: 1st Tm, FW: 1st Tm, PFF: 2nd Tm"
121,ST,Matt Slater,AFC,NWE,32,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm
122,ST,Brynden Trawick,AFC,TEN,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
