,Pos,Player,Conf,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,TD.1,Rec,Yds.2,TD.2,Solo,Sk,Int.1,All-pro teams
55,OLB,Von Miller,AFC,DEN,29,7,14,14,0,0,0,0,0,0,0,0,0,0,0,27,14.5,1,
56,OLB,Jadeveon Clowney,AFC,HOU,25,4,13,12,0,0,0,0,0,0,0,0,0,0,0,31,8.0,0,
57,OLB,Dee Ford,AFC,KAN,27,4,14,14,0,0,0,0,0,0,0,0,0,0,0,36,11.5,0,
58,OLB,Anthony Barr,NFC,MIN,26,4,11,11,0,0,0,0,0,0,0,0,0,0,0,36,3.0,0,
59,OLB,Ryan Kerrigan,NFC,WAS,30,7,14,14,0,0,0,0,0,0,0,0,0,0,0,28,11.0,0,
60,ILB,Luke Kuechly,NFC,CAR,27,6,14,14,0,0,0,0,0,0,0,0,0,0,0,88,2.0,1,
61,ILB,Benardrick McKinney,AFC,HOU,26,3,14,14,0,0,0,0,0,0,0,0,0,0,0,58,1.5,0,
62,ILB,C.J. Mosley,AFC,BAL,26,4,13,13,0,0,0,0,0,0,0,0,0,0,0,62,0.5,0,
63,ILB,Bobby Wagner,NFC,SEA,28,6,13,13,0,0,0,0,0,0,0,0,0,0,0,69,1.0,1,
64,CB,Kyle Fuller,NFC,CHI,26,4,14,14,0,0,0,0,0,0,0,0,0,0,0,41,0.0,7,
65,CB,Denzel Ward,AFC,CLE,21,Rook,12,11,0,0,0,0,0,0,0,0,0,0,0,36,0.0,3,
66,CB,Patrick Peterson,NFC,ARI,28,7,14,14,0,0,0,0,0,0,0,0,0,0,0,42,1.0,2,
67,CB,Byron Jones,NFC,DAL,26,3,14,14,0,0,0,0,0,0,0,0,0,0,0,45,0.0,0,
68,CB,Darius Slay,NFC,DET,27,5,13,13,0,0,0,0,0,0,0,0,0,0,0,35,0.0,3,
69,CB,Jalen Ramsey,AFC,JAX,24,2,14,14,0,0,0,0,0,0,0,0,0,0,0,54,0.0,3,
70,CB,Xavien Howard,AFC,MIA,25,2,12,12,0,0,0,0,0,0,0,0,0,0,0,25,0.0,7,
71,CB,Stephon Gilmore,AFC,NWE,28,6,14,14,0,0,0,0,0,0,0,0,0,0,0,36,1.0,2,
72,SS,Landon Collins,NFC,NYG,24,3,12,12,0,0,0,0,0,0,0,0,0,0,0,67,0.0,0,
73,SS,Jamal Adams,AFC,NYJ,23,1,14,14,0,0,0,0,0,0,0,0,0,0,0,71,3.5,1,
74,FS,Eddie Jackson,NFC,CHI,26,1,14,14,0,0,0,0,0,0,0,0,0,0,0,40,1.0,6,
75,FS,Harrison Smith,NFC,MIN,29,6,14,14,0,0,0,0,0,0,0,0,0,0,0,55,3.0,3,
76,FS,Eric Weddle,AFC,BAL,33,11,14,14,0,0,0,0,0,0,0,0,0,0,0,52,1.0,0,
77,FS,Derwin James,AFC,LAC,22,Rook,14,14,0,0,0,0,0,0,0,0,0,0,0,66,3.5,3,
